Term,Catalog Nbr,Acad Prog,Grade,ID
2018,B1,CB003,72,990
2018,B1,CB003,82,1147
2018,B1,SB001,UP,817
2018,B1,SB001,75,752
2018,B1,CB003,54,953
2018,B1,CB023,41,667
2018,B1,CB003,50,989
2018,B1,CB004,57,882
2018,B1,CB001,57,730
2018,B1,CB003,77,1223
2018,B1,CB003,63,1058
2018,B1,CB018,AB,529
2018,B1,CB001,40,1061
2018,B1,CB011,41,816
2018,B1,CB015,41,775
2018,B1,CB001,51,1116
2018,B1,CB004,68,808
2018,B1,SB001,42,1042
2018,B1,CB019,59,1218
2018,B1,CB003,72,1005
2018,B1,CB003,78,1091
2018,B1,CB019,61,1213
2018,B1,SB001,64,957
2018,B1,HB001,91,1003
2018,B1,CB019,68,1025
2018,B1,CB019,46,950
2018,B1,CB001,39,1220
2018,B1,SB001,62,907
2018,B1,CB026,63,1140
2018,B1,CB023,62,1160
2018,B1,CB025,33,1057
2018,B1,CB003,56,1063
2018,B1,CB025,82,1132
2018,B1,CB004,57,945
2018,B1,CB003,80,987
2018,B1,CB003,61,1168
2018,B1,CB019,69,997
2018,B1,SB001,100,1054
2018,B1,SB001,63,671
2018,B1,CB026,69,1012
2018,B1,CB004,31,680
2018,B1,CB025,84,1027
2018,B1,SB001,54,1196
