Term,Catalog Nbr,Acad Prog,Grade,ID
2017,B1,CG031,77,1219
2017,B1,CB024,19,746
2017,B1,CB019,61,738
2017,B1,CB004,56,714
2017,B1,CB020,46A,362
2017,B1,CB024,65,596
2017,B1,CB019,71,432
2017,B1,CB003,64,766
2017,B1,CB001,DPR,390
2017,B1,CB019,73,395
2017,B1,CB020,48,383
2017,B1,CB025,69,727
2017,B1,CB019,84,854
2017,B1,CB023,41,696
2017,B1,SB001,21,887
2017,B1,CB026,64,662
2017,B1,CB011,23,771
2017,B1,CB020,52,512
2017,B1,CB015,DPR,924
2017,B1,CB026,63,664
2017,B1,CB025,79,811
2017,B1,CB020,84,554
2017,B1,CB020,58,551
2017,B1,CB011,37,580
2017,B1,CB011,55,217
2017,B1,CB019,73,876
2017,B1,CB019,59,709
2017,B1,CB023,44,302
2017,B1,CB026,75,819
2017,B1,CB025,64,751
2017,B1,CB011,59,178
2017,B1,CB019,62,744
2017,B1,CB025,92,835
2017,B1,CB019,UP,734
2017,B1,CB026,100,859
2017,B1,CB025,80,699
2017,B1,SB001,70,879
2017,B1,CB026,64,754
2017,B1,CG031,DPR,8
2017,B1,CB020,58,617
2017,B1,CB001,58,626
2017,B1,CB011,44,503
2017,B1,CB026,56,700
2017,B1,CB004,14,339
2017,B1,CB020,57,424
2017,B1,CB020,33,438
2017,B1,CB003,95,831
2017,B1,CB001,INC,847
2017,B1,SB001,DPR,871
2017,B1,CB003,50,720
2017,B1,CB025,84,681
2017,B1,CB011,22,370
2017,B1,CB019,46,519
2017,B1,CB011,22,886
2017,B1,CB025,58,690
2017,B1,CB004,51,776
2017,B1,SB001,59,894
2017,B1,CB018,45A,479
2017,B1,CB020,62,453
2017,B1,CB025,LOA,762
2017,B1,CB003,77,673
2017,B1,CB019,50,687
2017,B1,CB001,40,476
2017,B1,CB004,35,796
2017,B1,CB015,67,494
2017,B1,CB026,56,905
2017,B1,CB003,60,511
2017,B1,CB011,35,307
2017,B1,SB001,DPR,713
2017,B1,CB003,50,862
2017,B1,CB026,50,703
2017,B1,CB011,DPR,635
2017,B1,CB001,DPR,634
2017,B1,CB019,68,586
2017,B1,CB019,56,926
2017,B1,CB011,51,620
2017,B1,SB001,68,901
2017,B1,CB018,74,478
2017,B1,CB025,67,845
2017,B1,SB016,UP,902
2017,B1,CG031,44,1227
2017,B1,SB001,49A,897
2017,B1,SB001,65,482
2017,B1,CB003,65,716
2017,B1,CB004,88,740
2017,B1,CB025,82,823
2017,B1,CB003,75,458
2017,B1,CB003,76,433
2017,B1,CB004,27,724
2017,B1,CB025,65,825
2017,B1,CB019,35,514
2017,B1,CB004,57,669
2017,B1,CB011,27,607
2017,B1,CB003,62,674
2017,B1,CB004,DPR,890
2017,B1,CB011,26,311
2017,B1,CB004,51,441
2017,B1,CB001,56,627
2017,B1,CB024,35,781
2017,B1,CB004,42,846
2017,B1,CB020,50,591
2017,B1,CB024,44,874
2017,B1,CB020,LOA,509
2017,B1,CB004,39,527
2017,B1,SB001,39,745
2017,B1,CB004,34,385
2017,B1,CB019,88,717
2017,B1,CB019,97,800
2017,B1,CB004,AB,892
2017,B1,CB023,36,667
2017,B1,SB001,36,157
2017,B1,CB019,61,843
2017,B1,CB004,53,882
2017,B1,CB001,15,730
2017,B1,SB001,AB,789
2017,B1,CB001,83,704
2017,B1,CB018,AB,529
2017,B1,CB001,52,288
2017,B1,CB020,55,206
2017,B1,CB019,50,575
2017,B1,CB004,43,808
2017,B1,CB011,DPR,11
2017,B1,CB019,61,415
2017,B1,CB020,72,251
2017,B1,CB019,81,736
2017,B1,CB019,60,726
2017,B1,EB011,61,71
2017,B1,CB003,63,768
2017,B1,CB011,35,870
2017,B1,CB011,54,488
2017,B1,CG031,DPR,1207
2017,B1,CB004,52,810
2017,B1,CB001,43,481
2017,B1,CB019,74,777
2017,B1,CB024,25,818
2017,B1,CB018,61,404
2017,B1,CB004,INC,367
2017,B1,SB001,64,899
2017,B1,SB001,69,697
2017,B1,CB019,80,579
2017,B1,CB019,50,801
2017,B1,CB001,6,452
